No.,Time,Source,Destination,Protocol,Length,Info,RTT
1516,407.175927,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6226 Ack=58263 Win=65535 Len=0,0.215413908
1519,409.0368606,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=3769 Ack=1569 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1520,409.3179126,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=1569 Ack=3975 Win=58753 Len=0,0.28105197
1521,409.4018674,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1522,409.5817779,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=1569 Ack=4711 Win=58017 Len=0,0.179910558
1523,409.6191408,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1525,409.8186669,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6226 Ack=59042 Win=65535 Len=0,0.174554015
1526,409.8237555,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=4711 Ack=1961 Win=5368 Len=0,0.204614754
1527,411.7184915,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=4711 Ack=1961 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1528,411.9449783,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=1961 Ack=4917 Win=57811 Len=0,0.226486809
1529,411.9621815,10.42.0.250,13.211.139.52,HTTP/JSON,790,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1530,412.1383243,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=1961 Ack=5653 Win=57075 Len=0,0.176142797
1531,412.1786193,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1533,412.3224449,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=5653 Ack=2353 Win=4976 Len=0,0.143825648
1534,412.4618613,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6226 Ack=59821 Win=65535 Len=0,0.176957442
1535,414.360734,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=5653 Ack=2353 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1536,414.5361597,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=2353 Ack=5859 Win=56869 Len=0,0.17542572
1537,414.72648,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1538,414.9018715,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=2353 Ack=6645 Win=56083 Len=0,0.175391507
1539,414.9392114,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1541,415.0726576,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=6645 Ack=2745 Win=4584 Len=0,0.133446248
1542,415.2008599,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6226 Ack=60650 Win=65535 Len=0,0.24387323
1543,417.0322698,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=6645 Ack=2745 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1544,417.4014565,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=2745 Ack=6851 Win=55877 Len=0,0.369186721
1545,417.4943625,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1546,418.2821611,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=2745 Ack=7637 Win=55091 Len=0,0.787798668
1547,418.2821797,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1548,418.4253571,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=7637 Ack=3137 Win=5760 Len=0,0.143177419
1550,418.7209497,13.211.139.52,10.42.0.250,TCP,446,"[TCP Spurious Retransmission] 3000  >  53523 [PSH, ACK] Seq=2745 Ack=7637 Win=55091 Len=392",
1551,418.7209823,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6226 Ack=61479 Win=65535 Len=0,0.281167271
1552,418.8235969,10.42.0.250,13.211.139.52,TCP,54,[TCP Dup ACK 1548#1] 53523  >  3000 [ACK] Seq=7637 Ack=3137 Win=5760 Len=0,0.102647247
1553,420.5189608,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=7637 Ack=3137 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1554,420.8338412,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=3137 Ack=7843 Win=54885 Len=0,0.314880389
1555,420.8708756,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1556,421.3278582,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=3137 Ack=8629 Win=54099 Len=0,0.456982618
1557,421.3279039,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1559,421.5728546,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=8629 Ack=3529 Win=5368 Len=0,0.244950614
1560,421.8322934,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6226 Ack=62308 Win=65535 Len=0,0.329647134
1561,423.577502,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=8629 Ack=3529 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1562,423.7939842,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=3529 Ack=8835 Win=53893 Len=0,0.216482223
1563,423.9439902,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1564,424.1202854,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=3529 Ack=9621 Win=53107 Len=0,0.176295247
1565,424.1602248,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1567,424.3237764,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=9621 Ack=3921 Win=4976 Len=0,0.163551562
1568,424.3605981,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6226 Ack=63137 Win=65535 Len=0,0.175943868
1572,426.2606408,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=9621 Ack=3921 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1573,426.5673688,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6226 Ack=63168 Win=65535 Len=0,0.309869504
1575,426.8027692,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=3921 Ack=9827 Win=52901 Len=0,0.542128388
1576,426.8106046,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1577,426.823577,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=63168 Ack=6257 Win=4628 Len=0,0.256173556
1578,426.9869352,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=3921 Ack=10613 Win=52115 Len=0,0.176330606
1579,427.2076006,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1580,427.3252217,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=10613 Ack=4313 Win=4584 Len=0,0.117621174
1582,427.6498709,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6257 Ack=63997 Win=65535 Len=0,0.302573032
1583,429.4227819,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=10613 Ack=4313 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1584,429.7852542,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=4313 Ack=10819 Win=51909 Len=0,0.362472245
1585,429.8842392,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1586,430.2361238,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=4313 Ack=11605 Win=51123 Len=0,0.351884605
1587,430.2361709,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1588,430.2940238,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=11605 Ack=4705 Win=5760 Len=0,0.057852888
1590,430.6939135,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6257 Ack=64826 Win=65535 Len=0,0.384119391
1591,432.3863007,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=11605 Ack=4705 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1592,432.6095836,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=4705 Ack=11811 Win=50917 Len=0,0.223282882
1593,432.7486883,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1594,432.9240384,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=4705 Ack=12597 Win=50131 Len=0,0.175350165
1595,432.9581891,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1597,433.0740194,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=12597 Ack=5097 Win=5368 Len=0,0.115830367
1598,433.1577943,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6257 Ack=65655 Win=65535 Len=0,0.17491532
1599,435.0602943,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=12597 Ack=5097 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1600,435.2744004,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=5097 Ack=12803 Win=49925 Len=0,0.214106119
1601,435.6186043,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1602,435.793893,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=5097 Ack=13589 Win=49139 Len=0,0.175288723
1603,435.8206084,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1604,435.8239296,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=13589 Ack=5489 Win=4976 Len=0,0.00332121
1606,436.0232769,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6257 Ack=66484 Win=65535 Len=0,0.179054352
1607,437.9201051,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=13589 Ack=5489 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1608,438.1388075,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=5489 Ack=13795 Win=48933 Len=0,0.21870238
1609,438.2800015,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1610,438.5828063,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=5489 Ack=14581 Win=48147 Len=0,0.302804721
1611,438.5828267,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1613,438.8240454,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=14581 Ack=5881 Win=4584 Len=0,0.2412187
1614,438.9827126,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6257 Ack=67313 Win=65535 Len=0,0.276231456
1615,440.7821513,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=14581 Ack=5881 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1616,441.1189018,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=5881 Ack=14787 Win=47941 Len=0,0.336750459
1617,441.1467709,10.42.0.250,13.211.139.52,HTTP/JSON,840,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1618,441.3225476,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=5881 Ack=15573 Win=47155 Len=0,0.175776722
1621,441.5611959,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1622,441.7659259,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=15573 Ack=6273 Win=5760 Len=0,0.20472995
1624,442.1424147,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6257 Ack=68142 Win=65535 Len=0,0.362155061
1633,443.8578694,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=15573 Ack=6273 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1634,444.2887771,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=6273 Ack=15779 Win=46949 Len=0,0.43090772
1635,444.3233357,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1636,444.4982309,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=6273 Ack=16630 Win=46098 Len=0,0.174895233
1637,444.5375303,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1639,444.8269493,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6257 Ack=69036 Win=65535 Len=0,0.17418087
1640,444.8311422,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=16630 Ack=6665 Win=5368 Len=0,0.293611923
1644,446.740337,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=16630 Ack=6665 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1647,446.986527,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6257 Ack=69067 Win=65535 Len=0,0.249812026
1649,446.9865729,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=6665 Ack=16836 Win=45892 Len=0,0.246235919
1650,447.085988,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1651,447.3254231,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=69067 Ack=6288 Win=4597 Len=0,0.338858476
1652,447.3914138,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=6665 Ack=17687 Win=45041 Len=0,0.305425754
1653,447.3914792,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1655,447.8285495,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=17687 Ack=7057 Win=4976 Len=0,0.437070234
1656,448.2767409,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6288 Ack=69961 Win=65535 Len=0,0.659660211
1661,449.7041472,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=17687 Ack=7057 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1662,449.9682743,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=7057 Ack=17893 Win=44835 Len=0,0.264127077
1663,450.0549015,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1666,450.4285041,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=7057 Ack=18744 Win=43984 Len=0,0.373602623
1667,450.4286002,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1668,450.5772976,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=18744 Ack=7449 Win=4584 Len=0,0.148697478
1670,450.8704793,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6288 Ack=70855 Win=65535 Len=0,0.279738111
1683,452.6792262,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=18744 Ack=7449 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1684,452.8930538,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=7449 Ack=18950 Win=43778 Len=0,0.213827562
1685,453.0245614,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1686,453.1995683,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=7449 Ack=19801 Win=42927 Len=0,0.175006909
1687,453.2359149,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1688,453.2402748,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=19801 Ack=7841 Win=5760 Len=0,0.004359897
1691,453.4269212,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6288 Ack=71749 Win=65535 Len=0,0.17246573
1694,455.3405823,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=19801 Ack=7841 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1695,455.5538225,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=7841 Ack=20007 Win=42721 Len=0,0.213240196
1696,455.6870938,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1697,455.8606951,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=7841 Ack=20858 Win=41870 Len=0,0.173601244
1698,455.8948288,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1700,456.0774217,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=20858 Ack=8233 Win=5368 Len=0,0.18259292
1701,456.0904142,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6288 Ack=72643 Win=65535 Len=0,0.173511047
1703,458.0033028,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=20858 Ack=8233 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1704,458.2279368,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=8233 Ack=21064 Win=41664 Len=0,0.224633948
1705,458.3489601,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1706,458.5217199,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=8233 Ack=21915 Win=40813 Len=0,0.172759768
1707,458.5605235,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1708,458.5774054,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=21915 Ack=8625 Win=4976 Len=0,0.016881853
1710,458.7548665,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6288 Ack=73537 Win=65535 Len=0,0.173532444
1711,460.6665879,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=21915 Ack=8625 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1712,460.8819102,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=8625 Ack=22121 Win=40607 Len=0,0.215322316
1713,461.0171288,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1714,461.1898715,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=8625 Ack=22972 Win=39756 Len=0,0.17274273
1715,461.2220248,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1717,461.3445351,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=22972 Ack=9017 Win=4584 Len=0,0.1225103
1718,461.5926151,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6288 Ack=74431 Win=65535 Len=0,0.309472562
1719,463.3860449,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=22972 Ack=9017 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1720,463.7278058,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=9017 Ack=23178 Win=39550 Len=0,0.341760842
1721,463.7765891,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1722,464.1618429,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=9017 Ack=24029 Win=38699 Len=0,0.385253865
1723,464.1618649,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1724,464.3470954,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=24029 Ack=9409 Win=5760 Len=0,0.185230523
1726,464.5682212,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6288 Ack=75325 Win=65535 Len=0,0.211904762
1728,466.4427574,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=24029 Ack=9409 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1729,466.8803798,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6288 Ack=75356 Win=65535 Len=0,0.440961191
1731,466.8804005,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=9409 Ack=24235 Win=38493 Len=0,0.437643116
1732,466.9535502,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1733,467.0778522,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=75356 Ack=6319 Win=4566 Len=0,0.197455719
1734,467.1292202,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=9409 Ack=25086 Win=37642 Len=0,0.175669966
1735,467.1772341,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1737,467.3287856,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=25086 Ack=9801 Win=5368 Len=0,0.151551485
1738,467.4226751,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6319 Ack=76250 Win=65535 Len=0,0.223286836
1739,469.2862549,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=25086 Ack=9801 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1740,469.4623957,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=9801 Ack=25292 Win=37436 Len=0,0.176140787
1741,469.6158136,10.42.0.250,13.211.139.52,HTTP/JSON,905,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1742,469.7899822,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=9801 Ack=26143 Win=36585 Len=0,0.174168585
1743,469.8202087,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1744,469.8297511,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=26143 Ack=10193 Win=4976 Len=0,0.009542354
1746,470.0248517,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6319 Ack=77144 Win=65535 Len=0,0.182799624
1747,471.92912,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=26143 Ack=10193 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1748,472.1592379,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=10193 Ack=26349 Win=36379 Len=0,0.230117886
1749,472.275521,10.42.0.250,13.211.139.52,HTTP/JSON,955,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1750,472.5676033,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=10193 Ack=27250 Win=35478 Len=0,0.292082308
1751,472.5677499,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1753,472.8311196,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=27250 Ack=10585 Win=4584 Len=0,0.263369709
1754,473.0060022,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6319 Ack=78088 Win=65535 Len=0,0.400589739
1755,474.6910198,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=27250 Ack=10585 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1756,475.1462007,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=10585 Ack=27456 Win=35272 Len=0,0.455180941
1757,475.3509041,10.42.0.250,13.211.139.52,HTTP/JSON,955,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1758,475.7592389,13.211.139.52,10.42.0.250,TCP,54,3000  >  53523 [ACK] Seq=10585 Ack=28357 Win=34371 Len=0,0.40833484
1759,476.0484784,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1760,476.0722335,10.42.0.250,13.211.139.52,TCP,54,53523  >  3000 [ACK] Seq=28357 Ack=10977 Win=5760 Len=0,0.023755071
1762,476.5451657,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6319 Ack=79032 Win=65535 Len=0,0.457102365
1763,478.1739564,10.42.0.250,13.211.139.52,TCP,260,"53523  >  3000 [PSH, ACK] Seq=28357 Ack=10977 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
